Name,Row,Column,Label,Unnamed: 4
mcr_lter2_fringingreef_pole5-6_qu2_20080404.png,560,626,porites,
mcr_lter2_fringingreef_pole2-3_qu8_20100411.png,966,1746,porites,
mcr_lter2_fringingreef_pole1-2_qu5_20100411.png,1674,1445,porites,
mcr_lter5_fringingreef_pole3-4_qu5_20080502.png,477,239,porites,
mcr_lter2_fringingreef_pole2-3_qu4_20080404.png,858,600,porites,
mcr_lter3_out17m_pole5-6_qu1_20080404.png,1550,1077,porites,
mcr_lter2_fringingreef_pole2-3_qu3_20080404.png,1130,1681,porites,
mcr_lter1_fringingreef_pole2-3_qu5_20090402.png,867,1343,porites,
mcr_lter2_fringingreef_pole4-5_qu5_20100411.png,994,135,porites,
mcr_lter1_fringingreef_pole2-3_qu7_20100411.png,281,1701,porites,
i0217c.png,85,486,porites,
mcr_lter5_fringingreef_pole1-2_qu1_20090413.png,182,433,porites,
mcr_lter2_fringingreef_pole3-4_qu2_20100411.png,1487,1073,porites,
i0223d.png,547,651,porites,
mcr_lter1_fringingreef_pole1-2_qu5_20090402.png,1270,1110,porites,
mcr_lter5_fringingreef_pole4-5_qu6_20080502.png,1193,1328,porites,
mcr_lter5_fringingreef_pole5-6_qu1_20080502.png,603,509,porites,
mcr_lter4_fringingreef_pole4-5_qu4_20080504.png,749,1029,porites,
mcr_lter5_fringingreef_pole3-4_qu3_20080502.png,157,188,porites,
mcr_lter5_out17m_pole1-2_qu4_20100408.png,780,1528,porites,
mcr_lter1_fringingreef_pole1-2_qu3_20090402.png,1750,1102,porites,
i0218c.png,293,917,porites,
mcr_lter2_fringingreef_pole4-5_qu2_20100411.png,1147,186,porites,
mcr_lter2_fringingreef_pole2-3_qu5_20090402.png,1572,1482,porites,
mcr_lter1_fringingreef_pole1-2_qu8_20100411.png,1582,1327,porites,
mcr_lter1_fringingreef_pole1-2_qu8_20090402.png,260,1103,porites,
mcr_lter2_fringingreef_pole1-2_qu5_20090402.png,1761,729,porites,
i0324a.png,72,713,porites,
mcr_lter1_fringingreef_pole3-4_qu1_20090402.png,598,1473,porites,
mcr_lter5_out17m_pole1-2_qu5_20090410.png,504,543,porites,
mcr_lter5_fringingreef_pole5-6_qu7_20100414.png,1117,1262,porites,
mcr_lter1_fringingreef_pole2-3_qu5_20090402.png,1189,1277,porites,
mcr_lter2_fringingreef_pole1-2_qu5_20100411.png,1298,1704,porites,
mcr_lter1_fringingreef_pole2-3_qu6_20090402.png,980,1514,porites,
mcr_lter2_fringingreef_pole2-3_qu3_20100411.png,532,379,porites,
mcr_lter5_out17m_pole1-2_qu3_20080408.png,1091,1791,porites,
mcr_lter2_fringingreef_pole1-2_qu6_20100411.png,967,1423,porites,
mcr_lter3_fringingreef_pole1-2_qu1_20090412.png,1715,1145,porites,
mcr_lter1_fringingreef_pole2-3_qu1_20090402.png,1404,1857,porites,
mcr_lter6_out10m_pole5-6_qu3_20080406.png,1774,1620,porites,
i0323b.png,160,155,porites,
mcr_lter5_fringingreef_pole4-5_qu1_20100414.png,440,820,porites,
mcr_lter5_fringingreef_pole1-2_qu1_20090413.png,1264,1639,porites,
mcr_lter5_fringingreef_pole1-2_qu5_20080502.png,423,1714,porites,
mcr_lter1_fringingreef_pole3-4_qu8_20100411.png,1582,924,porites,
mcr_lter1_fringingreef_pole2-3_qu1_20100411.png,953,1187,porites,
mcr_lter5_fringingreef_pole2-3_qu6_20080502.png,446,916,porites,
mcr_lter2_fringingreef_pole5-6_qu1_20090402.png,1156,301,porites,
mcr_lter1_out17m_pole2-3_qu2_20080411.png,1691,779,porites,
mcr_lter3_out10m_pole2-3_qu1_20080404.png,1194,1309,porites,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.png,1217,215,porites,
mcr_lter4_fringingreef_pole4-5_qu5_20080504.png,1422,1477,porites,
mcr_lter2_fringingreef_pole1-2_qu1_20080404.png,951,301,porites,
mcr_lter1_fringingreef_pole4-5_qu6_20100411.png,508,536,porites,
mcr_lter2_out17m_pole5-6_qu4_20080410.png,286,328,porites,
mcr_lter2_fringingreef_pole4-5_qu2_20100411.png,469,1611,porites,
mcr_lter1_fringingreef_pole1-2_qu6_20090402.png,1613,1464,porites,
mcr_lter1_fringingreef_pole3-4_qu7_20090402.png,1522,1814,porites,
mcr_lter2_fringingreef_pole2-3_qu4_20090402.png,1345,997,porites,
mcr_lter5_fringingreef_pole3-4_qu7_20090413.png,1057,487,porites,
mcr_lter1_fringingreef_pole2-3_qu2_20100411.png,508,1556,porites,
mcr_lter5_out17m_pole4-5_qu6_20080408.png,555,579,porites,
mcr_lter5_fringingreef_pole3-4_qu6_20090413.png,1672,1621,porites,
mcr_lter1_out17m_pole4-5_qu8_20090330.png,782,827,porites,
mcr_lter1_fringingreef_pole3-4_qu2_20090402.png,594,1081,porites,
mcr_lter5_fringingreef_pole3-4_qu6_20100414.png,1106,339,porites,
mcr_lter2_out17m_pole3-4_qu5_20080410.png,1201,1283,porites,
mcr_lter2_out17m_pole1-2_qu2_20090408.png,273,140,porites,
mcr_lter5_fringingreef_pole4-5_qu2_20100414.png,1029,202,porites,
mcr_lter5_fringingreef_pole1-2_qu8_20090413.png,571,1076,porites,
mcr_lter2_fringingreef_pole1-2_qu3_20100411.png,1201,708,porites,
mcr_lter5_fringingreef_pole4-5_qu5_20080502.png,1017,145,porites,
mcr_lter1_fringingreef_pole2-3_qu4_20080415.png,911,280,porites,
mcr_lter2_out17m_pole4-5_qu4_20080410.png,335,664,porites,
mcr_lter2_fringingreef_pole1-2_qu3_20100411.png,1202,1193,porites,
mcr_lter1_fringingreef_pole3-4_qu7_20080415.png,1123,1182,porites,
i0324b.png,152,786,porites,
