Name,Row,Column,Label,Unnamed: 4
mcr_lter5_fringingreef_pole1-2_qu4_20100414.jpg,1121,779,turf,
mcr_lter5_fringingreef_pole1-2_qu5_20100414.jpg,1073,641,turf,
mcr_lter5_fringingreef_pole1-2_qu3_20100414.jpg,694,1089,porites,
mcr_lter5_fringingreef_pole1-2_qu3_20100414.jpg,324,449,crustose_coralline_algae,
mcr_lter5_fringingreef_pole1-2_qu5_20100414.jpg,1314,1286,porites,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,449,1325,montipora,
mcr_lter5_fringingreef_pole1-2_qu6_20100414.jpg,1506,586,crustose_coralline_algae,
mcr_lter5_fringingreef_pole1-2_qu5_20100414.jpg,966,1448,turf,
mcr_lter5_fringingreef_pole1-2_qu5_20100414.jpg,1426,1165,pocillopora,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,1628,168,crustose_coralline_algae,
mcr_lter5_fringingreef_pole1-2_qu5_20100414.jpg,1369,678,turf,
mcr_lter5_fringingreef_pole1-2_qu5_20100414.jpg,738,429,turf,
mcr_lter5_fringingreef_pole1-2_qu4_20100414.jpg,291,1467,turf,
mcr_lter5_fringingreef_pole1-2_qu4_20100414.jpg,1304,1445,turf,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,534,685,montipora,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,1563,1144,turf,
mcr_lter5_fringingreef_pole1-2_qu4_20100414.jpg,900,1306,turf,
mcr_lter5_fringingreef_pole1-2_qu5_20100414.jpg,967,964,porites,
mcr_lter5_fringingreef_pole1-2_qu6_20100414.jpg,1612,1419,crustose_coralline_algae,
mcr_lter5_fringingreef_pole1-2_qu6_20100414.jpg,1141,1628,crustose_coralline_algae,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,1510,1384,crustose_coralline_algae,
mcr_lter5_fringingreef_pole1-2_qu3_20100414.jpg,378,1251,porites,
mcr_lter5_fringingreef_pole1-2_qu6_20100414.jpg,730,1123,turf,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,1149,566,porites,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,1590,139,crustose_coralline_algae,
mcr_lter5_fringingreef_pole1-2_qu7_20100414.jpg,118,831,off,
