Name,Row,Column,Label,Unnamed: 4
i0201a.png,111,94,C-Rubble,
i0201a.png,173,243,C-Rubble,
i0201a.png,84,366,C-Rubble,
i0201a.png,54,802,C-Rubble,
i0201a.png,313,66,Sand,
i0201a.png,236,439,C-Rubble,
i0201a.png,189,414,C-Rubble,
i0201a.png,331,747,C-Rubble,
i0201a.png,336,874,C-Rubble,
i0201a.png,317,1042,C-Rubble,
i0201a.png,305,1110,BAD,
i0201a.png,514,80,C-Rubble,
i0201a.png,365,101,C-Rubble,
i0201a.png,377,801,C-Rubble,
i0201a.png,529,1053,C-Rubble,
i0201a.png,708,458,C-Rubble,
i0201b.png,81,200,C-Rubble,
i0201b.png,171,761,Pavona,
i0201b.png,135,924,Pavona,
i0201b.png,188,390,C-Rubble,
i0201b.png,237,1147,C-Rubble,
i0201b.png,443,180,C-Rubble,
i0201b.png,458,193,C-Rubble,
i0201b.png,438,464,C-Rubble,
i0201b.png,350,679,C-Rubble,
i0201b.png,391,835,C-Rubble,
i0201b.png,461,887,Pavona,
i0201b.png,622,51,C-Rubble,
i0201b.png,590,20,C-Rubble,
i0201b.png,598,489,C-Rubble,
i0201b.png,583,485,C-Rubble,
i0201b.png,521,1069,C-Rubble,
i0201c.png,123,149,C-Rubble,
i0201c.png,47,326,C-Rubble,
i0201c.png,184,632,C-Rubble,
i0201c.png,131,953,C-Rubble,
i0201c.png,196,1111,C-Rubble,
i0201c.png,310,97,C-Rubble,
i0201c.png,262,318,C-Rubble,
i0201c.png,327,623,C-Rubble,
i0201c.png,289,709,C-Rubble,
i0201c.png,266,629,C-Rubble,
i0201c.png,356,641,C-Rubble,
i0201c.png,336,516,C-Rubble,
i0201c.png,256,977,C-Rubble,
i0201c.png,554,270,C-Rubble,
i0201c.png,469,694,C-Rubble,
i0201c.png,527,910,C-Rubble,
i0201d.png,99,680,C-Rubble,
i0201d.png,197,529,C-Rubble,
i0201d.png,58,469,C-Rubble,
i0201d.png,121,934,C-Rubble,
i0201d.png,223,217,C-Rubble,
i0201d.png,299,41,C-Rubble,
i0201d.png,272,622,C-Rubble,
i0201d.png,353,870,C-Rubble,
i0201d.png,409,372,C-Rubble,
i0201d.png,563,308,C-Rubble,
i0201d.png,496,726,Sand,
i0201d.png,591,936,Pavona,
i0201d.png,480,970,Pavona,
i0201d.png,651,456,Dark,
i0201d.png,630,376,Pavona,
i0201d.png,670,417,Pavona,
i0202a.png,14,458,Acropora,
i0202a.png,7,484,BAD,
i0202a.png,157,899,Acropora,
i0202a.png,22,1010,Pavona,
i0202a.png,190,257,Acropora,
i0202a.png,317,530,Pavona,
i0202a.png,221,560,Pavona,
i0202a.png,315,747,Pavona,
i0202a.png,317,921,Pavona,
i0202a.png,487,883,Acropora,
i0202a.png,488,942,C-Rubble,
i0202a.png,391,1006,C-Rubble,
i0202a.png,513,611,Acropora,
i0202a.png,495,700,Acropora,
i0202a.png,575,1017,Dark,
i0202a.png,701,72,Pavona,
i0202b.png,170,329,Sand,
i0202b.png,7,477,BAD,
i0202b.png,168,886,Algae,
i0202b.png,80,972,Algae,
i0202b.png,61,976,BAD,
i0202b.png,256,932,Algae,
i0202b.png,350,66,Sand,
i0202b.png,401,19,Sand,
i0202b.png,411,529,Acropora,
i0202b.png,393,840,C-Rubble,
i0202b.png,466,954,Algae,
i0202b.png,366,945,Algae,
i0202b.png,610,424,Acropora,
i0202b.png,537,640,Acropora,
i0202b.png,609,556,Acropora,
i0202b.png,676,579,Acropora,
i0202c.png,317,200,Pavona,
i0202c.png,410,30,Pavona,
i0202c.png,207,744,Acropora,
i0202c.png,290,1027,Pavona,
i0202c.png,275,1116,Pavona,
i0202c.png,478,213,Pavona,
i0202c.png,547,50,Pavona,
i0202c.png,432,641,Pavona,
i0202c.png,529,707,Pavona,
i0202c.png,742,77,Pavona,
i0202c.png,774,161,Pavona,
i0202c.png,733,375,Pavona,
i0202c.png,721,824,Pavona,
i0202c.png,997,236,BAD,
i0202c.png,955,401,Pavona,
i0202c.png,838,429,Pavona,
i0202d.png,101,222,Acropora,
i0202d.png,264,212,Pavona,
i0202d.png,249,78,Sand,
i0202d.png,376,349,Pavona,
i0202d.png,345,1012,Algae,
i0202d.png,349,1038,Algae,
i0202d.png,519,215,Pavona,
i0202d.png,556,213,Pavona,
i0202d.png,582,405,Pavona,
i0202d.png,414,450,Pavona,
i0202d.png,553,290,Pavona,
i0202d.png,559,1034,Pavona,
i0202d.png,709,403,Pavona,
i0202d.png,978,182,Pavona,
i0202d.png,874,34,Pavona,
i0202d.png,945,504,Pavona,
i0203a.png,68,12,BAD,
i0203a.png,67,258,Algae,
i0203a.png,33,426,Acropora,
i0203a.png,41,322,Pavona,
i0203a.png,140,475,Acropora,
